Code,Factor1,Factor2,Cluster,Name
30310,7.686265,8.409363,11,ラクーンホールディングス
99360,7.7723207,5.406078,4,王将フードサービス
62680,5.1003523,10.213047,10,ナブテスコ
60360,6.481394,7.1043077,8,ＫｅｅＰｅｒ技研
33280,6.157745,7.8918223,5,ＢＥＥＮＯＳ
86300,4.5399,7.865784,1,ＳＯＭＰＯホールディングス
78600,6.171204,7.445716,8,エイベックス
52320,4.8872023,8.194404,6,住友大阪セメント
16620,4.2693124,8.178574,1,石油資源開発
61130,4.584098,9.735849,0,アマダ
32910,5.407978,8.128727,6,飯田グループホールディングス
98610,8.169915,5.23103,4,吉野家ホールディングス
65060,5.2457733,10.315437,10,安川電機
65080,4.477173,8.887911,17,明電舎
64720,4.0290017,9.681333,0,ＮＴＮ
72960,4.029136,9.452134,0,エフ・シー・シー
60950,8.0898485,8.208811,11,メドピア
58010,3.5163434,9.016374,13,古河電気工業
72020,4.1074314,9.111495,0,いすゞ自動車
83360,2.2094748,5.6714835,15,武蔵野銀行
41510,6.6004896,8.4359865,5,協和キリン
45870,7.995364,7.3895783,18,ペプチドリーム
90100,9.159915,3.6158204,14,富士急行
13320,7.1007457,7.7722726,11,ニッスイ
30970,8.03218,5.237938,4,物語コーポレーション
29140,5.778418,8.1673155,6,日本たばこ産業
69140,5.280131,9.01758,2,オプテックスグループ
80160,4.929769,7.067681,12,オンワードホールディングス
38630,4.9815865,7.351326,12,日本製紙
83590,2.242991,5.7613883,15,八十二銀行
45690,6.985783,6.6184125,9,キョーリン製薬ホールディングス
49740,7.6981673,7.3423667,18,タカラバイオ
46940,6.667,6.903812,8,ビー・エム・エル
81670,5.4127016,7.559605,12,リテールパートナーズ
69710,5.4789453,9.45725,2,京セラ
82810,7.2970324,5.6124444,9,ゼビオホールディングス
72030,4.833637,9.01024,17,トヨタ自動車
30480,6.6408167,5.5917654,16,ビックカメラ
24120,7.5900507,8.115385,11,ベネフィット・ワン
24710,6.0102134,8.323472,5,エスプール
49170,7.072031,7.051843,8,マンダム
69950,3.9034963,9.37771,0,東海理化電機製作所
65900,5.6173058,10.41337,10,芝浦メカトロニクス
60130,6.459915,6.371771,16,タクマ
33820,5.741289,7.9045124,6,セブン＆アイ・ホールディングス
35630,7.8031282,5.103526,4,ＦＯＯＤ＆ＬＩＦＥＣＯＭＰＡＮＩＥＳ
79150,4.9432907,8.759096,17,ＮＩＳＳＨＡ
95330,6.383581,4.4441395,7,東邦瓦斯
71670,2.3835957,5.8389616,15,めぶきフィナンシャルグループ
82530,4.5362186,7.983431,1,クレディセゾン
47160,7.042401,7.868497,11,日本オラクル
38800,6.1622977,6.880097,8,大王製紙
49190,7.496817,7.059816,18,ミルボン
64570,5.4934115,7.288682,12,グローリー
81790,8.136121,5.1928153,4,ロイヤルホールディングス
40410,5.3059235,6.6466894,12,日本曹達
21210,5.9081235,8.051871,6,ＭＩＸＩ
68490,6.931464,6.8055234,8,日本光電工業
59490,4.1929836,8.867168,17,ユニプレス
47040,6.6532884,8.909388,5,トレンドマイクロ
95130,6.197569,4.2732553,7,電源開発
22700,7.6983047,6.641691,18,雪印メグミルク
46800,8.475841,4.5153365,4,ラウンドワン
19510,6.6917872,7.3250237,8,エクシオグループ
22640,7.649185,6.74487,18,森永乳業
77330,6.2054954,8.797047,5,オリンパス
14140,7.0245495,6.3495812,9,ショーボンドホールディングス
43260,6.5430374,6.612229,16,インテージホールディングス
90640,5.7797017,7.9907255,6,ヤマトホールディングス
20020,7.098862,8.108109,11,日清製粉グループ本社
97440,7.0078735,8.616286,5,メイテック
95060,6.234636,4.3096385,7,東北電力
81530,7.336861,5.6432233,9,モスフードサービス
49580,6.4197063,6.2965,16,長谷川香料
82140,8.051686,4.4406624,4,ＡＯＫＩホールディングス
54010,3.6260207,8.3314085,13,日本製鉄
81740,6.302113,4.5840406,7,日本瓦斯
22670,7.8934016,6.834876,18,ヤクルト本社
65160,5.6133595,10.108787,10,山洋電気
79660,5.668716,6.3901467,19,リンテック
39030,6.9834213,7.257608,8,ｇｕｍｉ
70130,4.0187893,8.810383,17,ＩＨＩ
83080,4.347,7.7840033,1,りそなホールディングス
52010,4.229247,8.832458,17,ＡＧＣ
44030,5.7403193,6.343397,19,日油
66740,4.443813,9.360742,0,ジーエス・ユアサコーポレーション
96970,6.721142,8.0534315,5,カプコン
72110,3.5808017,9.451421,0,三菱自動車工業
29310,7.2908354,5.956906,9,ユーグレナ
98420,6.552475,6.940859,8,アークランズ
82830,7.619687,6.6359305,18,ＰＡＬＴＡＣ
78460,6.582631,6.427999,16,パイロットコーポレーション
77300,7.5634036,6.420852,9,マニー
39410,5.0203304,7.2592187,12,レンゴー
30030,3.943175,6.440248,3,ヒューリック
62500,5.408221,6.5612426,19,やまびこ
65920,5.2368746,9.037647,2,マブチモーター
53010,3.0848718,8.810095,13,東海カーボン
31910,6.734227,6.6551824,8,ジョイフル本田
80880,6.201182,7.2683406,8,岩谷産業
46130,6.4253454,6.9123406,8,関西ペイント
62580,5.4134817,9.9189825,10,平田機工
83410,2.2466378,5.79212,15,七十七銀行
69970,5.2799187,9.732516,2,日本ケミコン
72690,4.1390343,9.159331,0,スズキ
69650,6.51116,8.014432,5,浜松ホトニクス
45070,6.2778835,8.5333605,5,塩野義製薬
83660,2.2933598,5.708629,15,滋賀銀行
49750,6.894157,5.695755,9,ＪＣＵ
49710,5.80503,9.66814,2,メック
74330,5.265384,6.872378,12,伯東
94490,7.065217,7.6736217,8,ＧＭＯインターネットグループ
35690,5.993932,6.1992135,16,セーレン
99830,5.596319,9.125408,2,ファーストリテイリング
49020,4.4649167,8.89575,17,コニカミノルタ
44710,4.4822216,8.037035,1,三洋化成工業
84250,4.4587035,7.5990963,1,みずほリース
83060,4.347221,8.401035,17,三菱ＵＦＪフィナンシャル・グループ
61400,5.1954427,6.9896774,12,旭ダイヤモンド工業
54810,3.839646,8.068244,13,山陽特殊製鋼
30920,7.2248206,8.72946,11,ＺＯＺＯ
95170,6.533324,7.2148166,8,イーレックス
41870,6.7815766,7.1742206,8,大阪有機化学工業
24330,5.5691814,8.156441,6,博報堂ＤＹホールディングス
66450,5.6196165,10.18093,10,オムロン
46120,6.4813275,6.638462,16,日本ペイントホールディングス
71800,2.2236853,5.685312,15,九州フィナンシャルグループ
28710,7.4990716,7.5372257,11,ニチレイ
95430,6.2969613,4.6758685,7,静岡ガス
87140,2.3523707,5.771207,15,池田泉州ホールディングス
36360,7.018671,6.708775,8,三菱総合研究所
48190,6.7657166,7.8536425,5,デジタルガレージ
66320,4.89017,7.9930573,6,ＪＶＣケンウッド
82420,8.528628,3.910739,14,エイチ・ツー・オーリテイリング
93030,5.9804897,6.6659555,16,住友倉庫
18600,5.4744253,5.6366835,19,戸田建設
36610,6.4844255,5.0508423,7,エムアップホールディングス
64600,5.8829155,7.5095572,12,セガサミーホールディングス
74190,6.5426197,6.6239524,16,ノジマ
26510,8.10217,6.453969,18,ローソン
95070,6.2241163,4.292209,7,四国電力
80680,6.950476,7.594665,8,菱洋エレクトロ
68590,5.5568314,8.514499,6,エスペック
15180,4.17683,7.899785,1,三井松島ホールディングス
90420,9.150815,3.621602,14,阪急阪神ホールディングス
25030,6.2175193,8.1103735,5,キリンホールディングス
99620,5.284384,10.249585,10,ミスミグループ本社
48250,7.226751,6.6222353,9,ウェザーニューズ
19410,6.003585,6.3072543,16,中電工
62000,7.615855,7.6965103,11,インソース
69810,5.7665763,10.233434,10,村田製作所
57410,3.774147,8.483006,13,ＵＡＣＪ
72050,4.213678,9.022831,0,日野自動車
21270,7.546483,8.788381,11,日本Ｍ＆Ａセンターホールディングス
22920,6.710232,6.4675255,16,ＳＦｏｏｄｓ
97430,6.1900454,7.3923965,8,丹青社
50200,4.218366,8.187893,1,ＥＮＥＯＳホールディングス
67010,6.2508664,8.198747,5,日本電気
29290,7.7509704,8.175747,11,ファーマフーズ
68070,4.5451813,9.587364,0,日本航空電子工業
72010,3.5655606,9.464834,0,日産自動車
98320,6.6733584,7.275596,8,オートバックスセブン
67240,4.4900584,8.943361,17,セイコーエプソン
81330,5.079796,7.31745,12,伊藤忠エネクス
51080,4.1214347,9.094402,0,ブリヂストン
48480,6.917271,8.296329,5,フルキャストホールディングス
79810,6.2042804,6.1468687,16,タカラスタンダード
34650,6.5195937,7.651391,8,ケイアイスター不動産
57130,3.3010488,8.076482,13,住友金属鉱山
41860,5.5607214,10.136912,10,東京応化工業
61030,4.561341,10.004173,0,オークマ
64740,4.699324,9.7257595,0,不二越
36970,7.9248977,8.2818985,11,ＳＨＩＦＴ
22690,7.864173,6.905784,18,明治ホールディングス
45400,6.960252,6.313329,9,ツムラ
54110,3.5861413,8.290236,13,ＪＦＥホールディングス
57030,3.4325857,8.099266,13,日本軽金属ホールディングス
63670,5.4557014,9.544735,2,ダイキン工業
68710,5.808767,10.584951,10,日本マイクロニクス
96990,4.9824347,7.295694,12,西尾レントオール
67680,5.0347166,9.776887,2,タムラ製作所
33710,6.987267,6.456567,9,ソフトクリエイトホールディングス
97160,6.481823,7.52279,8,乃村工藝社
15150,5.6229744,6.527132,19,日鉄鉱業
93640,5.7303,7.271525,12,上組
22960,6.8488264,6.411195,9,伊藤ハム米久ホールディングス
67400,5.1906824,7.787361,6,ジャパンディスプレイ
63830,5.530897,10.339024,10,ダイフク
30380,7.4994864,6.930202,18,神戸物産
65070,5.6032968,6.875003,12,シンフォニアテクノロジー
60800,7.6185694,8.52736,11,Ｍ＆Ａキャピタルパートナーズ
54710,3.9217737,8.266398,13,大同特殊鋼
90240,9.171298,3.6224442,14,西武ホールディングス
53840,5.8141384,7.549979,12,フジミインコーポレーテッド
88300,3.8899267,6.4714756,3,住友不動産
77310,4.529634,8.69289,17,ニコン
18210,5.3649836,5.7430634,19,三井住友建設
68660,6.429403,7.199643,8,日置電機
28100,7.7043066,7.1388774,18,ハウス食品グループ本社
37620,7.8140383,8.571345,11,テクマトリックス
47550,5.394853,7.717185,6,楽天グループ
70110,4.097905,8.724204,17,三菱重工業
97490,7.7369494,7.999931,11,富士ソフト
97190,7.580101,8.711914,11,ＳＣＳＫ
24920,7.968089,5.629838,4,インフォマート
67230,5.7816367,10.205676,10,ルネサスエレクトロニクス
49270,8.457048,7.4495697,18,ポーラ・オルビスホールディングス
72390,5.151357,6.432359,19,タチエス
52020,3.993311,8.728667,13,日本板硝子
89050,4.0842776,6.4938207,3,イオンモール
93020,5.949631,6.9315653,12,三井倉庫ホールディングス
91100,3.7733324,7.9722257,13,ＮＳユナイテッド海運
23530,6.6802506,7.0169187,8,日本駐車場開発
84390,4.2991467,7.545581,1,東京センチュリー
97280,6.6894956,7.3289237,8,日本管財
19610,6.0830264,6.1045012,16,三機工業
65040,5.082277,9.6617985,2,富士電機
89230,4.622102,7.085056,12,トーセイ
92020,8.9421425,3.8759773,14,ＡＮＡホールディングス
84730,4.441457,8.01881,1,ＳＢＩホールディングス
22820,6.9200478,8.187637,5,日本ハム
24130,8.094134,8.080337,11,エムスリー
94010,4.915404,7.738676,6,ＴＢＳホールディングス
99870,6.7535987,5.475383,9,スズケン
17200,5.6062117,5.750636,19,東急建設
24270,6.912649,8.839386,5,アウトソーシング
96130,6.8063703,8.852045,5,エヌ・ティ・ティ・データ
54630,5.096093,7.6807766,6,丸一鋼管
30360,5.148704,6.74407,12,アルコニックス
77010,6.20286,8.248273,5,島津製作所
23270,7.6368766,8.7276325,11,日鉄ソリューションズ
46310,3.5131936,8.729956,13,ＤＩＣ
79740,5.6327252,8.0608,6,任天堂
45770,6.3270717,6.004356,16,ダイト
43240,5.407711,8.256719,6,電通グループ
62010,4.0009575,9.244102,0,豊田自動織機
46860,7.64026,8.27412,11,ジャストシステム
76160,8.154616,5.1457653,4,コロワイド
61460,5.7874107,10.616212,10,ディスコ
96920,7.343906,8.064584,11,シーイーシー
33870,8.096777,5.075558,4,クリエイト・レストランツ・ホールディングス
67540,5.7741218,9.879849,10,アンリツ
65840,4.2248893,9.032203,0,三櫻工業
81140,6.5740414,5.6940703,16,デサント
29180,6.5401425,6.710487,8,わらべや日洋ホールディングス
68610,6.902435,9.096203,5,キーエンス
60280,7.818933,5.3431582,4,テクノプロ・ホールディングス
90060,9.213051,3.5571916,14,京浜急行電鉄
71820,5.1281967,7.5077453,12,ゆうちょ銀行
25900,7.295376,6.1703525,9,ダイドーグループホールディングス
68570,5.827901,10.44748,10,アドバンテスト
46890,5.7227902,8.059446,6,Ｚホールディングス
47680,8.023367,8.341344,11,大塚商会
77350,5.8046894,10.643423,10,ＳＣＲＥＥＮホールディングス
53100,5.0010734,8.788173,17,東洋炭素
68440,4.6846013,9.436534,0,新電元工業
88020,3.9378426,6.5062265,3,三菱地所
97060,9.031402,3.7470713,14,日本空港ビルデング
66520,5.221638,9.333264,2,ＩＤＥＣ
66510,6.256466,6.252594,16,日東工業
49800,4.680583,8.304583,17,デクセリアルズ
90200,8.930378,3.8179054,14,東日本旅客鉄道
67020,7.597301,8.43998,11,富士通
22200,6.868799,6.514876,9,亀田製菓
43690,5.940408,10.728409,10,トリケミカル研究所
49120,8.336005,7.3925676,18,ライオン
23950,7.09884,7.325696,8,新日本科学
22220,8.965385,3.85652,14,寿スピリッツ
18350,6.285092,6.4296975,16,東鉄工業
90050,9.113178,3.6563773,14,東急
36590,5.667334,8.874034,2,ネクソン
83340,2.3438334,5.802651,15,群馬銀行
72500,4.181874,8.89685,17,太平洋工業
45340,6.83868,5.9836755,9,持田製薬
51050,3.951098,9.126225,0,ＴＯＹＯＴＩＲＥ
97870,6.8293653,6.667948,8,イオンディライト
34050,3.6275043,8.732897,13,クラレ
19440,5.955682,6.0588846,16,きんでん
97930,6.576964,7.0303764,8,ダイセキ
21570,8.258235,4.728017,4,コシダカホールディングス
46840,8.075191,8.170201,11,オービック
77410,5.0802603,7.8226795,6,ＨＯＹＡ
64790,5.329469,10.04291,10,ミネベアミツミ
41880,3.3380017,8.711312,13,三菱ケミカルグループ
23710,7.528342,5.4478073,4,カカクコム
23790,6.383344,7.466043,8,ディップ
90900,7.762396,6.494727,18,ＡＺ−ＣＯＭ丸和ホールディングス
24910,7.750199,8.685178,11,バリューコマース
53440,5.542485,9.979667,10,ＭＡＲＵＷＡ
18020,5.2190957,5.474029,19,大林組
34070,4.403768,8.474566,17,旭化成
33600,6.4894443,6.5882196,16,シップヘルスケアホールディングス
14170,6.196866,6.2195644,16,ミライト・ワン
75750,6.8874564,7.182834,8,日本ライフライン
61830,6.1398168,7.4642706,8,ベルシステム２４ホールディングス
80600,5.963048,6.8402815,12,キヤノンマーケティングジャパン
19420,6.0065365,5.946973,16,関電工
49010,5.6004314,8.838658,2,富士フイルムホールディングス
63260,4.949868,8.240185,6,クボタ
66410,5.736019,8.621669,6,日新電機
63050,4.4964495,9.606914,0,日立建機
40910,4.6576977,8.568701,17,日本酸素ホールディングス
94680,6.8498144,6.722098,8,ＫＡＤＯＫＡＷＡ
36570,7.140081,7.4444275,8,ポールトゥウィンホールディングス
66190,6.2392073,9.450394,2,ダブル・スコープ
18930,5.387098,5.5285378,19,五洋建設
59380,5.1389246,8.452914,6,ＬＩＸＩＬ
58570,4.7408934,7.769559,1,アサヒホールディングス
95090,6.2225547,4.3015733,7,北海道電力
94160,6.718909,7.910951,5,ビジョン
23260,7.6366396,8.588624,11,デジタルアーツ
65440,8.219974,7.5973496,18,ジャパンエレベーターサービスホールディングス
83580,2.5085614,5.982158,15,スルガ銀行
19250,5.4994116,8.16084,6,大和ハウス工業
49210,8.381196,7.370215,18,ファンケル
61940,7.556816,7.8442698,11,アトラエ
51100,3.8706043,9.185925,0,住友ゴム工業
45300,8.044233,6.2646728,18,久光製薬
77510,4.650797,8.755453,17,キヤノン
58050,4.825508,7.2867045,12,昭和電線ホールディングス
90750,6.1057487,6.273689,16,福山通運
42040,5.2264643,8.106345,6,積水化学工業
76490,8.547689,6.5234265,18,スギホールディングス
64120,5.926454,7.48617,12,平和
21240,6.5500097,7.6331925,8,ジェイエイシーリクルートメント
72720,4.1053185,9.068395,0,ヤマハ発動機
79760,6.212092,6.4463277,16,三菱鉛筆
80500,4.85685,8.254556,17,セイコーグループ
17660,6.489727,7.250156,8,東建コーポレーション
32010,6.207284,6.193657,16,日本毛織
94090,4.977263,7.7054543,6,テレビ朝日ホールディングス
45590,6.8604474,6.6738415,8,ゼリア新薬工業
90090,9.142134,3.6547773,14,京成電鉄
57020,4.007509,7.9458156,1,大紀アルミニウム工業所
44520,8.256822,7.407216,18,花王
80790,7.0455003,6.470404,9,正栄食品工業
79510,5.7882276,9.003232,2,ヤマハ
22290,7.917787,7.003232,18,カルビー
45510,5.895178,7.8233376,6,鳥居薬品
28750,7.948582,6.8758874,18,東洋水産
80580,4.2675934,8.031583,1,三菱商事
18080,5.5836763,8.176378,6,長谷工コーポレーション
40420,3.4411407,8.778913,13,東ソー
50210,4.1771584,8.18474,1,コスモエネルギーホールディングス
85440,2.2688394,5.717725,15,京葉銀行
31970,8.180501,5.1625047,4,すかいらーくホールディングス
77800,7.3099008,6.1607623,9,メニコン
45360,7.662624,7.108733,18,参天製薬
53930,5.766145,6.4971704,19,ニチアス
94350,6.873961,7.6486425,8,光通信
82180,6.2883177,7.142874,8,コメリ
80570,6.1866646,8.228724,5,内田洋行
97570,6.4587226,6.9658318,8,船井総研ホールディングス
84180,2.3221629,5.7980056,15,山口フィナンシャルグループ
88760,6.3972874,7.7188735,8,リログループ
41090,5.9638395,6.9578705,12,ステラケミファ
64650,6.501108,8.339947,5,ホシザキ
63950,4.4396095,8.309047,17,タダノ
95050,6.2471,4.3227806,7,北陸電力
88010,3.9004576,6.465966,3,三井不動産
95010,6.242881,4.296741,7,東京電力ホールディングス
42720,5.210184,9.14409,2,日本化薬
28150,7.5430994,7.150179,18,アリアケジャパン
47220,6.8780937,7.03623,8,フューチャー
77180,5.1131606,9.789464,2,スター精密
30760,6.501211,7.1287827,8,あいホールディングス
26700,6.102149,7.405874,8,エービーシー・マート
58510,4.3067036,8.880169,17,リョービ
80220,6.7536077,7.1355257,8,美津濃
81940,7.8244395,6.515736,18,ライフコーポレーション
69990,4.96573,9.415868,2,ＫＯＡ
69020,3.9436703,9.339576,0,デンソー
80740,5.2935486,6.4127088,19,ユアサ商事
85910,4.619124,8.042369,1,オリックス
67070,4.392867,9.530063,0,サンケン電気
30280,7.7440877,5.376708,4,アルペン
80970,4.896199,6.676952,12,三愛オブリ
57060,3.353892,8.1336975,13,三井金属鉱業
34020,4.28283,8.6833725,17,東レ
63230,5.8079805,10.589246,10,ローツェ
81360,7.7122407,5.0985866,4,サンリオ
90220,9.032881,3.7372408,14,東海旅客鉄道
21460,7.0906014,8.913569,5,ＵＴグループ
